Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
02/06/2018 14:00:00	573	75.79741	87.00431	89.41346	91.91886	99.99685	99.97807	99.99809	99.99653	99.99044	99.99536	99.97828	99.16643
02/06/2018 17:00:00	576	75.53238	86.93198	89.03896	90.96334	99.99783	99.97888	99.99046	99.99285	99.98143	99.993	99.98663	99.23831
02/06/2018 20:00:00	579	75.10037	85.91248	88.92059	90.08935	100	99.97843	99.99728	99.9957	99.98667	99.99043	99.97929	99.17074
02/06/2018 23:00:00	582	75.12581	85.69676	88.40723	89.95436	99.98846	99.98145	99.99622	99.99567	99.97713	99.99418	99.9702	99.02134
03/06/2018 02:00:00	585	74.60106	84.1492	88.44264	89.49002	99.99507	99.99451	99.99061	99.99771	99.98197	99.99339	99.965	98.35529
03/06/2018 05:00:00	588	74.47563	83.47192	87.33983	88.67633	99.99481	99.98923	100	99.98981	99.99175	99.99046	99.95248	98.49039
03/06/2018 08:00:00	591	75.25965	83.23045	87.43832	88.131	99.99583	99.99413	99.99461	99.99409	99.99126	99.99072	99.96763	97.72202
03/06/2018 11:00:00	594	75.60579	82.59743	87.42728	87.23168	99.99516	99.98748	99.98788	99.99155	99.98477	99.98611	99.98019	98.17461
03/06/2018 14:00:00	597	75.32437	82.60331	87.29964	86.90225	99.9986	99.99173	99.99366	99.99506	99.99173	99.98521	99.96162	96.68948
03/06/2018 17:00:00	600	75.1852	81.83015	87.31668	86.08563	99.99594	99.98845	99.99178	99.98942	99.97995	99.99468	99.98461	97.93295
03/06/2018 20:00:00	603	75.49749	81.74757	87.44067	85.11374	99.99548	99.99106	99.97735	99.99574	99.98253	99.97919	99.97934	96.54464
03/06/2018 23:00:00	606	76.29807	81.40592	86.90051	83.84219	99.99817	99.9921	99.9794	99.9985	99.98738	99.98203	99.96805	96.36317
04/06/2018 02:00:00	609	75.34994	81.50562	87.89102	83.83158	99.98975	99.99702	99.97048	99.99187	99.98423	99.9788	99.97301	97.59896
