Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
31/05/2018 08:00:00	519	98.30663	97.71657	92.23195	99.71731	99.56892	99.84685	99.95193	99.93651	99.51762	99.87836	99.80817	93.90335
31/05/2018 11:00:00	522	98.15824	97.36315	92.03614	99.70218	99.56335	99.79479	99.88676	99.91509	99.41934	99.87911	99.87584	93.40648
31/05/2018 14:00:00	525	98.27145	97.1612	91.40141	99.69395	99.56717	99.78425	99.92528	99.89919	99.52599	99.89395	99.79219	93.32754
31/05/2018 17:00:00	528	97.96735	96.78604	90.50845	99.6358	99.53484	99.76729	99.88525	99.90459	99.44496	99.88806	99.80009	92.67328
31/05/2018 20:00:00	531	97.85104	96.6257	90.02369	99.71394	99.53467	99.73	99.90004	99.8821	99.34437	99.88738	99.7702	92.05398
31/05/2018 23:00:00	534	97.65451	96.3091	89.31918	99.67059	99.43161	99.74657	99.89094	99.90482	99.40282	99.8536	99.79514	91.449
01/06/2018 02:00:00	537	97.66091	95.89388	88.80026	99.66995	99.53058	99.79129	99.90939	99.88231	99.23805	99.87682	99.79739	90.48756
01/06/2018 05:00:00	540	97.52573	95.58626	87.96829	99.68572	99.52362	99.74866	99.88718	99.92895	99.20743	99.87319	99.79369	90.08792
01/06/2018 08:00:00	543	97.45078	95.43646	86.8154	99.55451	99.392	99.7449	99.896	99.87046	99.26362	99.79321	99.73147	89.33801
01/06/2018 11:00:00	546	97.26313	95.0937	86.16031	99.52959	99.41199	99.65027	99.89463	99.83325	99.19036	99.82217	99.77494	88.32048
01/06/2018 14:00:00	549	96.9537	94.88711	85.28703	99.54994	99.3545	99.75031	99.91088	99.83517	99.19437	99.83789	99.73066	87.40088
