Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
01/06/2018 14:00:00	549	57.74505	85.39877	61.86234	94.34756	87.55444	63.05722	92.39135	99.37991	48.03589	89.996	95.05584	42.6621
01/06/2018 17:00:00	552	57.69041	85.63792	61.95485	94.70639	88.0794	63.23956	92.65589	99.48032	47.95857	90.16348	95.37712	42.6413
01/06/2018 20:00:00	555	57.54506	85.8139	62.25877	94.94361	88.48138	63.56076	93.0825	99.55128	47.93407	90.44217	95.82446	42.46818
01/06/2018 23:00:00	558	57.70608	86.23479	62.31596	95.23971	89.00375	63.82977	93.42776	99.60857	47.72522	90.62193	96.07632	42.43388
02/06/2018 02:00:00	561	57.44611	86.33734	62.67049	95.5013	89.73576	64.21272	93.75536	99.68359	47.42108	90.80544	96.37264	42.40937
02/06/2018 05:00:00	564	57.47835	86.64334	62.96584	95.82492	90.08878	64.69953	94.15903	99.74585	47.488	91.11271	96.49793	42.34879
02/06/2018 08:00:00	567	57.31835	86.90775	63.63634	96.13177	90.40187	65.07883	94.64604	99.78297	47.19153	91.32691	96.70561	41.65351
02/06/2018 11:00:00	570	57.61703	87.11377	64.30136	96.3033	90.84038	65.77806	94.94494	99.84104	47.42138	91.54011	96.87951	41.98283
02/06/2018 14:00:00	573	57.31527	87.41482	64.53954	96.47829	91.19296	66.42091	95.23333	99.88062	47.17049	91.74213	97.00312	41.76649
02/06/2018 17:00:00	576	57.40199	87.53138	65.20191	96.70496	91.63936	67.15156	95.52048	99.87767	46.86644	92.0099	97.26716	41.44128
02/06/2018 20:00:00	579	57.57499	87.76148	65.61713	96.91354	92.0545	68.09921	95.68645	99.91093	46.56439	92.13593	97.41341	41.25795
02/06/2018 23:00:00	582	57.62027	88.02766	66.33143	97.0665	92.47409	69.05529	95.88311	99.91555	46.61884	92.40762	97.47365	41.49682
03/06/2018 02:00:00	585	57.3945	88.11307	67.03992	97.23972	92.83782	70.0013	96.22563	99.90845	46.19748	92.44088	97.65575	41.3163
03/06/2018 05:00:00	588	57.31914	88.31737	67.55643	97.37186	93.18159	70.75431	96.19217	99.91218	45.93975	92.70932	97.75426	41.40705
03/06/2018 08:00:00	591	57.33458	88.57098	68.48151	97.48869	93.36681	71.32267	96.59841	99.89792	45.87624	92.86594	97.84226	41.13779
03/06/2018 11:00:00	594	57.47544	88.80635	69.48491	97.66221	93.75823	72.19228	96.62801	99.90816	45.76915	93.0582	98.0211	41.12369
03/06/2018 14:00:00	597	57.73428	88.99026	70.2806	97.78675	94.05293	72.85727	96.73815	99.91169	45.52727	93.28055	98.13588	41.21234
03/06/2018 17:00:00	600	57.49006	89.20174	71.02937	97.86676	94.20332	73.46094	96.97311	99.91993	45.59372	93.15935	98.3004	41.14916
03/06/2018 20:00:00	603	57.12229	89.48716	71.60017	97.94197	94.44629	73.79787	97.07455	99.94222	45.4029	93.35142	98.46608	40.94701
03/06/2018 23:00:00	606	57.37775	89.46288	72.19867	98.08692	94.75174	74.3551	97.20387	99.94485	45.22951	93.66324	98.52084	41.0006
04/06/2018 02:00:00	609	57.32321	89.67515	72.68456	98.14369	94.92083	74.62668	97.48067	99.9405	44.09135	93.55804	98.54718	40.76346
04/06/2018 05:00:00	612	57.20423	89.67991	73.12058	98.33949	95.12273	74.99026	97.55789	99.92683	43.77013	93.776	98.67921	40.73125
04/06/2018 08:00:00	615	57.34831	89.21866	73.55589	98.39133	95.28076	75.59306	97.49416	99.91769	43.87742	93.91986	98.79908	40.76297
